metric,node,pod,namespace,container,timestamp,value
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398285,63668224.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398300,63668224.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398315,63737856.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398330,63737856.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398345,63737856.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398360,63737856.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398375,63737856.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398390,63737856.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398405,63737856.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398420,63737856.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398435,63737856.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398450,63737856.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398465,63737856.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398480,63881216.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398495,63881216.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398510,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398525,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398540,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398555,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398570,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398585,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398600,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398615,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398630,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398645,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398660,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398675,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398690,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398705,63881216.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398720,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398735,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398750,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398765,63868928.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398780,63705088.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398795,63705088.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398810,63705088.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398825,63709184.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398840,63705088.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398855,63705088.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398870,63705088.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398885,63709184.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398900,63705088.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398915,63705088.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398930,63655936.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398945,63655936.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398960,63655936.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398975,63639552.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780398990,63639552.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780399005,63635456.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780399020,63635456.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780399035,63635456.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780399050,63635456.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780399065,63643648.0
memory,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,,1780399080,63643648.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395480,38977536.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395495,38981632.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395510,38973440.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395525,39268352.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395540,39059456.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395555,39079936.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395570,39112704.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395585,39129088.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395600,39124992.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395615,39137280.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395630,39493632.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395645,39260160.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395660,38891520.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395675,39157760.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395690,38903808.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395705,38899712.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395720,39174144.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395735,39165952.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395750,38899712.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395765,38899712.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395780,38858752.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395795,38768640.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395810,38707200.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395825,38735872.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395840,38789120.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395855,38899712.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395870,38895616.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395885,38899712.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395900,39931904.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395915,39157760.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395930,38895616.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395945,38903808.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395960,38899712.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395975,38899712.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780395990,38895616.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396005,38895616.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396020,38653952.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396035,38645760.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396050,38924288.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396065,38916096.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396080,38653952.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396095,38649856.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396110,38653952.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396125,38658048.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396140,38649856.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396155,38649856.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396170,38653952.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396185,39170048.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396200,38649856.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396215,38653952.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396230,38662144.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396245,38805504.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396260,39120896.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396275,39194624.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396290,39526400.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396305,39026688.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396320,39284736.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396335,39034880.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396350,39030784.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396365,38879232.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396380,38756352.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396395,38756352.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396410,38707200.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396425,38682624.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396440,38694912.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396455,38887424.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396470,38637568.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396485,38322176.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396500,38326272.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396515,38576128.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396530,38318080.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396545,38318080.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396560,38322176.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396575,38281216.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396590,38285312.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396605,38305792.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396620,38432768.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396635,38432768.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396650,38498304.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396665,38572032.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396680,38572032.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396695,38912000.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396710,38785024.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396725,38494208.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396740,38498304.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396755,38776832.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396770,38776832.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396785,38682624.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396800,38678528.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396815,38686720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396830,38686720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396845,38944768.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396860,38690816.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396875,38973440.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396890,38748160.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396905,38797312.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396920,38899712.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396935,38936576.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396950,38965248.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396965,38588416.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396980,38588416.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780396995,38592512.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397010,38588416.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397025,38567936.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397040,38555648.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397055,39071744.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397070,38551552.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397085,38555648.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397100,38559744.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397115,38563840.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397130,38551552.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397145,38555648.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397160,38547456.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397175,38547456.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397190,38547456.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397205,38539264.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397220,38830080.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397235,38825984.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397250,38563840.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397265,38559744.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397280,38567936.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397295,38567936.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397310,38567936.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397325,38944768.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397340,38682624.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397355,38952960.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397370,38686720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397385,38686720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397400,38690816.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397415,38699008.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397430,38686720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397445,38948864.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397460,38690816.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397475,38694912.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397490,38686720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397505,38948864.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397520,38694912.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397535,38686720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397550,38682624.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397565,38932480.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397580,38699008.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397595,38649856.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397610,38645760.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397625,38645760.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397640,38641664.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397655,38756352.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397670,39018496.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397685,39018496.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397700,38404096.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397715,38404096.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397730,38408192.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397745,38408192.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397760,38408192.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397775,38404096.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397790,38666240.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397805,38666240.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397820,38473728.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397835,38473728.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397850,38592512.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397865,38596608.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397880,38572032.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397895,38567936.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397910,39170048.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397925,38666240.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397940,38666240.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397955,38735872.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397970,38748160.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780397985,39002112.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398000,38760448.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398015,38760448.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398030,38932480.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398045,38932480.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398060,38948864.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398075,38948864.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398090,38948864.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398105,39473152.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398120,39198720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398135,38936576.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398150,38961152.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398165,38690816.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398180,38690816.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398195,38682624.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398210,38686720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398225,38686720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398240,39202816.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398255,38686720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398270,38686720.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398285,38805504.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398300,39112704.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398315,38916096.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398330,38916096.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398345,38965248.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398360,39047168.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398375,39100416.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398390,39092224.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398405,39096320.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398420,38723584.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398435,38735872.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398450,38735872.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398465,38727680.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398480,39247872.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398495,38727680.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398510,38731776.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398525,38813696.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398540,38875136.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398555,38907904.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398570,38965248.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398585,38981632.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398600,38981632.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398615,39239680.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398630,38985728.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398645,38993920.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398660,38989824.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398675,39251968.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398690,39518208.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398705,39268352.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398720,39014400.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398735,39256064.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398750,39256064.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398765,39010304.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398780,38899712.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398795,38903808.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398810,38907904.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398825,38907904.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398840,39174144.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398855,39170048.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398870,38907904.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398885,38912000.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398900,38518784.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398915,38785024.0
memory,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,,1780398930,38502400.0
